feature,region,channel,feature_class,metric,stat,mean_importance,std_importance,ci_lo,ci_hi,cv,rank,median_rank,rank_q025,rank_q975,top20_pct,top50_pct,spearman_rho,spearman_p_value,direction
vessels_H_original_firstorder_Range_std,vessels,H,firstorder,Range,std,0.0,1e-06,0.0,0.0,7.349,490,498.0,474.0,504.0,0.0,0.0,-0.0532,0.424656,higher feature -> lower survival_target
vessels_H_original_firstorder_Maximum_std,vessels,H,firstorder,Maximum,std,0.0,1e-06,0.0,0.0,6.157,491,493.0,472.0,504.0,0.0,0.0,-0.0532,0.424656,higher feature -> lower survival_target
vessels_H_original_firstorder_Maximum_mean,vessels,H,firstorder,Maximum,mean,0.0,1e-06,0.0,0.0,6.587,492,493.0,472.0,504.0,0.0,0.0,0.0532,0.424973,higher feature -> higher survival_target
immune_E_original_firstorder_Maximum_mean,immune,E,firstorder,Maximum,mean,0.0,0.0,0.0,0.0,9.303,493,486.0,472.0,500.0,0.0,0.0,-0.0308,0.644266,higher feature -> lower survival_target
immune_E_original_firstorder_Range_mean,immune,E,firstorder,Range,mean,0.0,0.0,0.0,0.0,15.011,494,488.0,472.0,503.0,0.0,0.0,-0.0308,0.644266,higher feature -> lower survival_target
immune_E_original_firstorder_Range_std,immune,E,firstorder,Range,std,0.0,0.0,0.0,0.0,13.987,495,488.0,473.0,502.0,0.0,0.0,0.0308,0.644266,higher feature -> higher survival_target
immune_E_original_firstorder_Maximum_std,immune,E,firstorder,Maximum,std,0.0,0.0,-0.0,0.0,22.635,496,486.0,472.0,500.0,0.0,0.0,0.0308,0.644266,higher feature -> higher survival_target
immune_H_original_firstorder_Range_mean,immune,H,firstorder,Range,mean,0.0,0.0,0.0,0.0,,497,483.0,472.0,498.0,0.0,0.0,,,undetermined
immune_H_original_firstorder_Range_std,immune,H,firstorder,Range,std,0.0,0.0,0.0,0.0,,498,483.0,471.0,497.0,0.0,0.0,,,undetermined
immune_H_original_firstorder_Maximum_mean,immune,H,firstorder,Maximum,mean,0.0,0.0,0.0,0.0,,499,483.0,471.0,498.0,0.0,0.0,,,undetermined
immune_H_original_firstorder_Maximum_std,immune,H,firstorder,Maximum,std,0.0,0.0,0.0,0.0,,500,483.0,471.0,498.0,0.0,0.0,,,undetermined
lamina_H_original_firstorder_Range_mean,lamina,H,firstorder,Range,mean,0.0,0.0,0.0,0.0,,501,489.0,473.0,502.0,0.0,0.0,,,undetermined
lamina_H_original_firstorder_Range_std,lamina,H,firstorder,Range,std,0.0,0.0,0.0,0.0,,502,488.0,473.0,501.0,0.0,0.0,,,undetermined
lamina_H_original_firstorder_Maximum_mean,lamina,H,firstorder,Maximum,mean,0.0,0.0,0.0,0.0,,503,489.0,473.0,502.0,0.0,0.0,,,undetermined
lamina_H_original_firstorder_Maximum_std,lamina,H,firstorder,Maximum,std,0.0,0.0,0.0,0.0,,504,489.0,473.0,501.0,0.0,0.0,,,undetermined
