slide,case,compartment,n_tiles,n_tiles_top1_ge_0.50
TCGA-XF-AAME-01Z-00-DX1.90E1555F-CBAF-434C-9C7E-5BAC38069AC7_tiles.jsonl,TCGA-XF-AAME,Muscularis propria (detrusor muscle),7418,6203
TCGA-XF-AAME-01Z-00-DX1.90E1555F-CBAF-434C-9C7E-5BAC38069AC7_tiles.jsonl,TCGA-XF-AAME,Necrosis,619,550
TCGA-XF-AAME-01Z-00-DX1.90E1555F-CBAF-434C-9C7E-5BAC38069AC7_tiles.jsonl,TCGA-XF-AAME,Normal urothelium (benign mucosa),5819,5052
TCGA-XF-AAME-01Z-00-DX1.90E1555F-CBAF-434C-9C7E-5BAC38069AC7_tiles.jsonl,TCGA-XF-AAME,Perivesical adipose tissue (extravesical fat),8043,7601
TCGA-XF-AAMF-01Z-00-DX1.01371D44-969E-44C8-993B-13B83D9E4F0F_tiles.jsonl,TCGA-XF-AAMF,Blood vessels (vasculature),2743,2473
TCGA-XF-AAMF-01Z-00-DX1.01371D44-969E-44C8-993B-13B83D9E4F0F_tiles.jsonl,TCGA-XF-AAMF,Inflammatory infiltrates (immune cells),204,154
TCGA-XF-AAMF-01Z-00-DX1.01371D44-969E-44C8-993B-13B83D9E4F0F_tiles.jsonl,TCGA-XF-AAMF,Invasive urothelial carcinoma (tumor),2253,2053
TCGA-XF-AAMF-01Z-00-DX1.01371D44-969E-44C8-993B-13B83D9E4F0F_tiles.jsonl,TCGA-XF-AAMF,Lamina propria (fibrovascular stroma),2683,2280
TCGA-XF-AAMF-01Z-00-DX1.01371D44-969E-44C8-993B-13B83D9E4F0F_tiles.jsonl,TCGA-XF-AAMF,Muscularis propria (detrusor muscle),2234,1842
TCGA-XF-AAMF-01Z-00-DX1.01371D44-969E-44C8-993B-13B83D9E4F0F_tiles.jsonl,TCGA-XF-AAMF,Necrosis,485,456
TCGA-XF-AAMF-01Z-00-DX1.01371D44-969E-44C8-993B-13B83D9E4F0F_tiles.jsonl,TCGA-XF-AAMF,Normal urothelium (benign mucosa),948,793
TCGA-XF-AAMF-01Z-00-DX1.01371D44-969E-44C8-993B-13B83D9E4F0F_tiles.jsonl,TCGA-XF-AAMF,Perivesical adipose tissue (extravesical fat),8930,8624
TCGA-XF-AAMG-01Z-00-DX1.E0234C99-915C-4190-805A-147D4E3B10D9_tiles.jsonl,TCGA-XF-AAMG,Blood vessels (vasculature),9247,8444
TCGA-XF-AAMG-01Z-00-DX1.E0234C99-915C-4190-805A-147D4E3B10D9_tiles.jsonl,TCGA-XF-AAMG,Inflammatory infiltrates (immune cells),301,242
TCGA-XF-AAMG-01Z-00-DX1.E0234C99-915C-4190-805A-147D4E3B10D9_tiles.jsonl,TCGA-XF-AAMG,Invasive urothelial carcinoma (tumor),9105,8530
TCGA-XF-AAMG-01Z-00-DX1.E0234C99-915C-4190-805A-147D4E3B10D9_tiles.jsonl,TCGA-XF-AAMG,Lamina propria (fibrovascular stroma),9115,7986
TCGA-XF-AAMG-01Z-00-DX1.E0234C99-915C-4190-805A-147D4E3B10D9_tiles.jsonl,TCGA-XF-AAMG,Muscularis propria (detrusor muscle),10761,9377
TCGA-XF-AAMG-01Z-00-DX1.E0234C99-915C-4190-805A-147D4E3B10D9_tiles.jsonl,TCGA-XF-AAMG,Necrosis,425,374
TCGA-XF-AAMG-01Z-00-DX1.E0234C99-915C-4190-805A-147D4E3B10D9_tiles.jsonl,TCGA-XF-AAMG,Normal urothelium (benign mucosa),10007,8895
TCGA-XF-AAMG-01Z-00-DX1.E0234C99-915C-4190-805A-147D4E3B10D9_tiles.jsonl,TCGA-XF-AAMG,Perivesical adipose tissue (extravesical fat),2239,2034
TCGA-XF-AAMH-01Z-00-DX1.AB5E1C7D-C3BF-4A69-B614-0ED69F8A3C07_tiles.jsonl,TCGA-XF-AAMH,Blood vessels (vasculature),9176,8621
TCGA-XF-AAMH-01Z-00-DX1.AB5E1C7D-C3BF-4A69-B614-0ED69F8A3C07_tiles.jsonl,TCGA-XF-AAMH,Inflammatory infiltrates (immune cells),181,148
TCGA-XF-AAMH-01Z-00-DX1.AB5E1C7D-C3BF-4A69-B614-0ED69F8A3C07_tiles.jsonl,TCGA-XF-AAMH,Invasive urothelial carcinoma (tumor),30708,30246
TCGA-XF-AAMH-01Z-00-DX1.AB5E1C7D-C3BF-4A69-B614-0ED69F8A3C07_tiles.jsonl,TCGA-XF-AAMH,Lamina propria (fibrovascular stroma),9738,8991
TCGA-XF-AAMH-01Z-00-DX1.AB5E1C7D-C3BF-4A69-B614-0ED69F8A3C07_tiles.jsonl,TCGA-XF-AAMH,Muscularis propria (detrusor muscle),2241,1756
TCGA-XF-AAMH-01Z-00-DX1.AB5E1C7D-C3BF-4A69-B614-0ED69F8A3C07_tiles.jsonl,TCGA-XF-AAMH,Necrosis,5400,5283
TCGA-XF-AAMH-01Z-00-DX1.AB5E1C7D-C3BF-4A69-B614-0ED69F8A3C07_tiles.jsonl,TCGA-XF-AAMH,Normal urothelium (benign mucosa),3108,2791
TCGA-XF-AAMH-01Z-00-DX1.AB5E1C7D-C3BF-4A69-B614-0ED69F8A3C07_tiles.jsonl,TCGA-XF-AAMH,Perivesical adipose tissue (extravesical fat),6008,5771
TCGA-XF-AAMJ-01Z-00-DX1.726E3D84-8370-45AC-9C98-ACA30CAB2359_tiles.jsonl,TCGA-XF-AAMJ,Blood vessels (vasculature),9799,9102
TCGA-XF-AAMJ-01Z-00-DX1.726E3D84-8370-45AC-9C98-ACA30CAB2359_tiles.jsonl,TCGA-XF-AAMJ,Inflammatory infiltrates (immune cells),580,464
TCGA-XF-AAMJ-01Z-00-DX1.726E3D84-8370-45AC-9C98-ACA30CAB2359_tiles.jsonl,TCGA-XF-AAMJ,Invasive urothelial carcinoma (tumor),2188,1777
TCGA-XF-AAMJ-01Z-00-DX1.726E3D84-8370-45AC-9C98-ACA30CAB2359_tiles.jsonl,TCGA-XF-AAMJ,Lamina propria (fibrovascular stroma),12909,11501
TCGA-XF-AAMJ-01Z-00-DX1.726E3D84-8370-45AC-9C98-ACA30CAB2359_tiles.jsonl,TCGA-XF-AAMJ,Muscularis propria (detrusor muscle),6017,4710
TCGA-XF-AAMJ-01Z-00-DX1.726E3D84-8370-45AC-9C98-ACA30CAB2359_tiles.jsonl,TCGA-XF-AAMJ,Necrosis,53,43
TCGA-XF-AAMJ-01Z-00-DX1.726E3D84-8370-45AC-9C98-ACA30CAB2359_tiles.jsonl,TCGA-XF-AAMJ,Normal urothelium (benign mucosa),11744,10540
TCGA-XF-AAMJ-01Z-00-DX1.726E3D84-8370-45AC-9C98-ACA30CAB2359_tiles.jsonl,TCGA-XF-AAMJ,Perivesical adipose tissue (extravesical fat),2790,2610
TCGA-XF-AAML-01Z-00-DX1.E2780FA6-641F-4A5A-B755-9ABD3C57C13E_tiles.jsonl,TCGA-XF-AAML,Blood vessels (vasculature),23434,21703
TCGA-XF-AAML-01Z-00-DX1.E2780FA6-641F-4A5A-B755-9ABD3C57C13E_tiles.jsonl,TCGA-XF-AAML,Inflammatory infiltrates (immune cells),286,205
TCGA-XF-AAML-01Z-00-DX1.E2780FA6-641F-4A5A-B755-9ABD3C57C13E_tiles.jsonl,TCGA-XF-AAML,Invasive urothelial carcinoma (tumor),36655,35735
TCGA-XF-AAML-01Z-00-DX1.E2780FA6-641F-4A5A-B755-9ABD3C57C13E_tiles.jsonl,TCGA-XF-AAML,Lamina propria (fibrovascular stroma),15225,13648
TCGA-XF-AAML-01Z-00-DX1.E2780FA6-641F-4A5A-B755-9ABD3C57C13E_tiles.jsonl,TCGA-XF-AAML,Muscularis propria (detrusor muscle),11481,9358
TCGA-XF-AAML-01Z-00-DX1.E2780FA6-641F-4A5A-B755-9ABD3C57C13E_tiles.jsonl,TCGA-XF-AAML,Necrosis,1952,1800
TCGA-XF-AAML-01Z-00-DX1.E2780FA6-641F-4A5A-B755-9ABD3C57C13E_tiles.jsonl,TCGA-XF-AAML,Normal urothelium (benign mucosa),10827,9250
TCGA-XF-AAML-01Z-00-DX1.E2780FA6-641F-4A5A-B755-9ABD3C57C13E_tiles.jsonl,TCGA-XF-AAML,Perivesical adipose tissue (extravesical fat),7660,7093
TCGA-XF-AAMQ-01Z-00-DX1.E8D304A9-4BD0-4C62-8B01-4C00994F8EE9_tiles.jsonl,TCGA-XF-AAMQ,Blood vessels (vasculature),17790,16753
TCGA-XF-AAMQ-01Z-00-DX1.E8D304A9-4BD0-4C62-8B01-4C00994F8EE9_tiles.jsonl,TCGA-XF-AAMQ,Inflammatory infiltrates (immune cells),765,599
TCGA-XF-AAMQ-01Z-00-DX1.E8D304A9-4BD0-4C62-8B01-4C00994F8EE9_tiles.jsonl,TCGA-XF-AAMQ,Invasive urothelial carcinoma (tumor),638,529
TCGA-XF-AAMQ-01Z-00-DX1.E8D304A9-4BD0-4C62-8B01-4C00994F8EE9_tiles.jsonl,TCGA-XF-AAMQ,Lamina propria (fibrovascular stroma),11116,9967
TCGA-XF-AAMQ-01Z-00-DX1.E8D304A9-4BD0-4C62-8B01-4C00994F8EE9_tiles.jsonl,TCGA-XF-AAMQ,Muscularis propria (detrusor muscle),5515,4463
TCGA-XF-AAMQ-01Z-00-DX1.E8D304A9-4BD0-4C62-8B01-4C00994F8EE9_tiles.jsonl,TCGA-XF-AAMQ,Necrosis,388,359
TCGA-XF-AAMQ-01Z-00-DX1.E8D304A9-4BD0-4C62-8B01-4C00994F8EE9_tiles.jsonl,TCGA-XF-AAMQ,Normal urothelium (benign mucosa),7742,6923
TCGA-XF-AAMQ-01Z-00-DX1.E8D304A9-4BD0-4C62-8B01-4C00994F8EE9_tiles.jsonl,TCGA-XF-AAMQ,Perivesical adipose tissue (extravesical fat),7246,6795
TCGA-XF-AAMR-01Z-00-DX1.7BFF4F04-9B60-41AA-9977-AF63547748AB_tiles.jsonl,TCGA-XF-AAMR,Blood vessels (vasculature),8088,7330
TCGA-XF-AAMR-01Z-00-DX1.7BFF4F04-9B60-41AA-9977-AF63547748AB_tiles.jsonl,TCGA-XF-AAMR,Inflammatory infiltrates (immune cells),3529,3039
TCGA-XF-AAMR-01Z-00-DX1.7BFF4F04-9B60-41AA-9977-AF63547748AB_tiles.jsonl,TCGA-XF-AAMR,Invasive urothelial carcinoma (tumor),9564,8858
TCGA-XF-AAMR-01Z-00-DX1.7BFF4F04-9B60-41AA-9977-AF63547748AB_tiles.jsonl,TCGA-XF-AAMR,Lamina propria (fibrovascular stroma),5792,4720
TCGA-XF-AAMR-01Z-00-DX1.7BFF4F04-9B60-41AA-9977-AF63547748AB_tiles.jsonl,TCGA-XF-AAMR,Muscularis propria (detrusor muscle),8145,6774
TCGA-XF-AAMR-01Z-00-DX1.7BFF4F04-9B60-41AA-9977-AF63547748AB_tiles.jsonl,TCGA-XF-AAMR,Necrosis,1176,1051
TCGA-XF-AAMR-01Z-00-DX1.7BFF4F04-9B60-41AA-9977-AF63547748AB_tiles.jsonl,TCGA-XF-AAMR,Normal urothelium (benign mucosa),8741,8151
TCGA-XF-AAMR-01Z-00-DX1.7BFF4F04-9B60-41AA-9977-AF63547748AB_tiles.jsonl,TCGA-XF-AAMR,Perivesical adipose tissue (extravesical fat),11285,10777
TCGA-XF-AAMT-01Z-00-DX1.F5A3715A-55DC-46C1-A6F9-4B1BFE1176EC_tiles.jsonl,TCGA-XF-AAMT,Blood vessels (vasculature),6935,6214
TCGA-XF-AAMT-01Z-00-DX1.F5A3715A-55DC-46C1-A6F9-4B1BFE1176EC_tiles.jsonl,TCGA-XF-AAMT,Inflammatory infiltrates (immune cells),831,641
TCGA-XF-AAMT-01Z-00-DX1.F5A3715A-55DC-46C1-A6F9-4B1BFE1176EC_tiles.jsonl,TCGA-XF-AAMT,Invasive urothelial carcinoma (tumor),55798,54405
TCGA-XF-AAMT-01Z-00-DX1.F5A3715A-55DC-46C1-A6F9-4B1BFE1176EC_tiles.jsonl,TCGA-XF-AAMT,Lamina propria (fibrovascular stroma),10366,8901
TCGA-XF-AAMT-01Z-00-DX1.F5A3715A-55DC-46C1-A6F9-4B1BFE1176EC_tiles.jsonl,TCGA-XF-AAMT,Muscularis propria (detrusor muscle),9297,7687
TCGA-XF-AAMT-01Z-00-DX1.F5A3715A-55DC-46C1-A6F9-4B1BFE1176EC_tiles.jsonl,TCGA-XF-AAMT,Necrosis,3908,3699
TCGA-XF-AAMT-01Z-00-DX1.F5A3715A-55DC-46C1-A6F9-4B1BFE1176EC_tiles.jsonl,TCGA-XF-AAMT,Normal urothelium (benign mucosa),2804,2467
TCGA-XF-AAMT-01Z-00-DX1.F5A3715A-55DC-46C1-A6F9-4B1BFE1176EC_tiles.jsonl,TCGA-XF-AAMT,Perivesical adipose tissue (extravesical fat),7341,6940
TCGA-XF-AAMW-01Z-00-DX1.875DED6D-805B-418C-8C9E-AE45FDECC504_tiles.jsonl,TCGA-XF-AAMW,Blood vessels (vasculature),12835,11935
TCGA-XF-AAMW-01Z-00-DX1.875DED6D-805B-418C-8C9E-AE45FDECC504_tiles.jsonl,TCGA-XF-AAMW,Inflammatory infiltrates (immune cells),467,376
TCGA-XF-AAMW-01Z-00-DX1.875DED6D-805B-418C-8C9E-AE45FDECC504_tiles.jsonl,TCGA-XF-AAMW,Invasive urothelial carcinoma (tumor),11201,10830
TCGA-XF-AAMW-01Z-00-DX1.875DED6D-805B-418C-8C9E-AE45FDECC504_tiles.jsonl,TCGA-XF-AAMW,Lamina propria (fibrovascular stroma),10559,9676
TCGA-XF-AAMW-01Z-00-DX1.875DED6D-805B-418C-8C9E-AE45FDECC504_tiles.jsonl,TCGA-XF-AAMW,Muscularis propria (detrusor muscle),3403,2752
TCGA-XF-AAMW-01Z-00-DX1.875DED6D-805B-418C-8C9E-AE45FDECC504_tiles.jsonl,TCGA-XF-AAMW,Necrosis,4012,3800
TCGA-XF-AAMW-01Z-00-DX1.875DED6D-805B-418C-8C9E-AE45FDECC504_tiles.jsonl,TCGA-XF-AAMW,Normal urothelium (benign mucosa),1994,1743
TCGA-XF-AAMW-01Z-00-DX1.875DED6D-805B-418C-8C9E-AE45FDECC504_tiles.jsonl,TCGA-XF-AAMW,Perivesical adipose tissue (extravesical fat),6729,6319
TCGA-XF-AAMX-01Z-00-DX1.453214DD-54FF-42DF-8BD6-E6BC4B376EFF_tiles.jsonl,TCGA-XF-AAMX,Blood vessels (vasculature),16370,15501
TCGA-XF-AAMX-01Z-00-DX1.453214DD-54FF-42DF-8BD6-E6BC4B376EFF_tiles.jsonl,TCGA-XF-AAMX,Inflammatory infiltrates (immune cells),426,345
TCGA-XF-AAMX-01Z-00-DX1.453214DD-54FF-42DF-8BD6-E6BC4B376EFF_tiles.jsonl,TCGA-XF-AAMX,Invasive urothelial carcinoma (tumor),3058,2857
TCGA-XF-AAMX-01Z-00-DX1.453214DD-54FF-42DF-8BD6-E6BC4B376EFF_tiles.jsonl,TCGA-XF-AAMX,Lamina propria (fibrovascular stroma),11313,10053
TCGA-XF-AAMX-01Z-00-DX1.453214DD-54FF-42DF-8BD6-E6BC4B376EFF_tiles.jsonl,TCGA-XF-AAMX,Muscularis propria (detrusor muscle),7738,6606
TCGA-XF-AAMX-01Z-00-DX1.453214DD-54FF-42DF-8BD6-E6BC4B376EFF_tiles.jsonl,TCGA-XF-AAMX,Necrosis,276,234
TCGA-XF-AAMX-01Z-00-DX1.453214DD-54FF-42DF-8BD6-E6BC4B376EFF_tiles.jsonl,TCGA-XF-AAMX,Normal urothelium (benign mucosa),5030,4349
TCGA-XF-AAMX-01Z-00-DX1.453214DD-54FF-42DF-8BD6-E6BC4B376EFF_tiles.jsonl,TCGA-XF-AAMX,Perivesical adipose tissue (extravesical fat),6989,6546
TCGA-XF-AAMY-01Z-00-DX1.44D91D18-357D-4FB2-A7CA-38792E3CB839_tiles.jsonl,TCGA-XF-AAMY,Blood vessels (vasculature),7276,6465
TCGA-XF-AAMY-01Z-00-DX1.44D91D18-357D-4FB2-A7CA-38792E3CB839_tiles.jsonl,TCGA-XF-AAMY,Inflammatory infiltrates (immune cells),980,753
TCGA-XF-AAMY-01Z-00-DX1.44D91D18-357D-4FB2-A7CA-38792E3CB839_tiles.jsonl,TCGA-XF-AAMY,Invasive urothelial carcinoma (tumor),29411,28499
TCGA-XF-AAMY-01Z-00-DX1.44D91D18-357D-4FB2-A7CA-38792E3CB839_tiles.jsonl,TCGA-XF-AAMY,Lamina propria (fibrovascular stroma),5547,4670
TCGA-XF-AAMY-01Z-00-DX1.44D91D18-357D-4FB2-A7CA-38792E3CB839_tiles.jsonl,TCGA-XF-AAMY,Muscularis propria (detrusor muscle),8911,7712
TCGA-XF-AAMY-01Z-00-DX1.44D91D18-357D-4FB2-A7CA-38792E3CB839_tiles.jsonl,TCGA-XF-AAMY,Necrosis,1117,954
TCGA-XF-AAMY-01Z-00-DX1.44D91D18-357D-4FB2-A7CA-38792E3CB839_tiles.jsonl,TCGA-XF-AAMY,Normal urothelium (benign mucosa),4721,4079
TCGA-XF-AAMY-01Z-00-DX1.44D91D18-357D-4FB2-A7CA-38792E3CB839_tiles.jsonl,TCGA-XF-AAMY,Perivesical adipose tissue (extravesical fat),8597,8242
TCGA-XF-AAMZ-01Z-00-DX1.05AB4629-F59E-4877-B7F3-CF4336557EE0_tiles.jsonl,TCGA-XF-AAMZ,Blood vessels (vasculature),11450,10712
TCGA-XF-AAMZ-01Z-00-DX1.05AB4629-F59E-4877-B7F3-CF4336557EE0_tiles.jsonl,TCGA-XF-AAMZ,Inflammatory infiltrates (immune cells),463,347
TCGA-XF-AAMZ-01Z-00-DX1.05AB4629-F59E-4877-B7F3-CF4336557EE0_tiles.jsonl,TCGA-XF-AAMZ,Invasive urothelial carcinoma (tumor),6158,5903
TCGA-XF-AAMZ-01Z-00-DX1.05AB4629-F59E-4877-B7F3-CF4336557EE0_tiles.jsonl,TCGA-XF-AAMZ,Lamina propria (fibrovascular stroma),5976,5295
TCGA-XF-AAMZ-01Z-00-DX1.05AB4629-F59E-4877-B7F3-CF4336557EE0_tiles.jsonl,TCGA-XF-AAMZ,Muscularis propria (detrusor muscle),4191,3493
TCGA-XF-AAMZ-01Z-00-DX1.05AB4629-F59E-4877-B7F3-CF4336557EE0_tiles.jsonl,TCGA-XF-AAMZ,Necrosis,793,711
TCGA-XF-AAMZ-01Z-00-DX1.05AB4629-F59E-4877-B7F3-CF4336557EE0_tiles.jsonl,TCGA-XF-AAMZ,Normal urothelium (benign mucosa),2620,2257
TCGA-XF-AAMZ-01Z-00-DX1.05AB4629-F59E-4877-B7F3-CF4336557EE0_tiles.jsonl,TCGA-XF-AAMZ,Perivesical adipose tissue (extravesical fat),9309,8732
TCGA-XF-AAN0-01Z-00-DX1.B9D6C207-F124-4558-ABD4-2846F42C5F66_tiles.jsonl,TCGA-XF-AAN0,Blood vessels (vasculature),10400,9489
TCGA-XF-AAN0-01Z-00-DX1.B9D6C207-F124-4558-ABD4-2846F42C5F66_tiles.jsonl,TCGA-XF-AAN0,Inflammatory infiltrates (immune cells),795,618
TCGA-XF-AAN0-01Z-00-DX1.B9D6C207-F124-4558-ABD4-2846F42C5F66_tiles.jsonl,TCGA-XF-AAN0,Invasive urothelial carcinoma (tumor),20335,19686
TCGA-XF-AAN0-01Z-00-DX1.B9D6C207-F124-4558-ABD4-2846F42C5F66_tiles.jsonl,TCGA-XF-AAN0,Lamina propria (fibrovascular stroma),8297,7137
TCGA-XF-AAN0-01Z-00-DX1.B9D6C207-F124-4558-ABD4-2846F42C5F66_tiles.jsonl,TCGA-XF-AAN0,Muscularis propria (detrusor muscle),5307,4230
TCGA-XF-AAN0-01Z-00-DX1.B9D6C207-F124-4558-ABD4-2846F42C5F66_tiles.jsonl,TCGA-XF-AAN0,Necrosis,1118,991
TCGA-XF-AAN0-01Z-00-DX1.B9D6C207-F124-4558-ABD4-2846F42C5F66_tiles.jsonl,TCGA-XF-AAN0,Normal urothelium (benign mucosa),6354,5890
TCGA-XF-AAN0-01Z-00-DX1.B9D6C207-F124-4558-ABD4-2846F42C5F66_tiles.jsonl,TCGA-XF-AAN0,Perivesical adipose tissue (extravesical fat),8834,8123
TCGA-XF-AAN1-01Z-00-DX1.F6F0E65A-0D01-4C00-AEAC-359D52C802BF_tiles.jsonl,TCGA-XF-AAN1,Blood vessels (vasculature),16449,15378
TCGA-XF-AAN1-01Z-00-DX1.F6F0E65A-0D01-4C00-AEAC-359D52C802BF_tiles.jsonl,TCGA-XF-AAN1,Inflammatory infiltrates (immune cells),142,107
TCGA-XF-AAN1-01Z-00-DX1.F6F0E65A-0D01-4C00-AEAC-359D52C802BF_tiles.jsonl,TCGA-XF-AAN1,Invasive urothelial carcinoma (tumor),20065,19814
TCGA-XF-AAN1-01Z-00-DX1.F6F0E65A-0D01-4C00-AEAC-359D52C802BF_tiles.jsonl,TCGA-XF-AAN1,Lamina propria (fibrovascular stroma),10870,9737
TCGA-XF-AAN1-01Z-00-DX1.F6F0E65A-0D01-4C00-AEAC-359D52C802BF_tiles.jsonl,TCGA-XF-AAN1,Muscularis propria (detrusor muscle),4834,4091
TCGA-XF-AAN1-01Z-00-DX1.F6F0E65A-0D01-4C00-AEAC-359D52C802BF_tiles.jsonl,TCGA-XF-AAN1,Necrosis,210,189
TCGA-XF-AAN1-01Z-00-DX1.F6F0E65A-0D01-4C00-AEAC-359D52C802BF_tiles.jsonl,TCGA-XF-AAN1,Normal urothelium (benign mucosa),4595,4008
TCGA-XF-AAN1-01Z-00-DX1.F6F0E65A-0D01-4C00-AEAC-359D52C802BF_tiles.jsonl,TCGA-XF-AAN1,Perivesical adipose tissue (extravesical fat),4275,3984
TCGA-XF-AAN2-01Z-00-DX1.EB523A3A-0DE0-4FFC-9FE7-CF4FB2FB36CF_tiles.jsonl,TCGA-XF-AAN2,Blood vessels (vasculature),5186,4745
TCGA-XF-AAN2-01Z-00-DX1.EB523A3A-0DE0-4FFC-9FE7-CF4FB2FB36CF_tiles.jsonl,TCGA-XF-AAN2,Inflammatory infiltrates (immune cells),832,639
TCGA-XF-AAN2-01Z-00-DX1.EB523A3A-0DE0-4FFC-9FE7-CF4FB2FB36CF_tiles.jsonl,TCGA-XF-AAN2,Invasive urothelial carcinoma (tumor),19892,19497
TCGA-XF-AAN2-01Z-00-DX1.EB523A3A-0DE0-4FFC-9FE7-CF4FB2FB36CF_tiles.jsonl,TCGA-XF-AAN2,Lamina propria (fibrovascular stroma),4479,3796
TCGA-XF-AAN2-01Z-00-DX1.EB523A3A-0DE0-4FFC-9FE7-CF4FB2FB36CF_tiles.jsonl,TCGA-XF-AAN2,Muscularis propria (detrusor muscle),2706,2169
TCGA-XF-AAN2-01Z-00-DX1.EB523A3A-0DE0-4FFC-9FE7-CF4FB2FB36CF_tiles.jsonl,TCGA-XF-AAN2,Necrosis,2822,2659
TCGA-XF-AAN2-01Z-00-DX1.EB523A3A-0DE0-4FFC-9FE7-CF4FB2FB36CF_tiles.jsonl,TCGA-XF-AAN2,Normal urothelium (benign mucosa),1617,1407
TCGA-XF-AAN2-01Z-00-DX1.EB523A3A-0DE0-4FFC-9FE7-CF4FB2FB36CF_tiles.jsonl,TCGA-XF-AAN2,Perivesical adipose tissue (extravesical fat),3426,3253
TCGA-XF-AAN3-01Z-00-DX1.2F004F0A-57C1-42CA-A07C-CE0FE8F876D5_tiles.jsonl,TCGA-XF-AAN3,Blood vessels (vasculature),6937,6190
TCGA-XF-AAN3-01Z-00-DX1.2F004F0A-57C1-42CA-A07C-CE0FE8F876D5_tiles.jsonl,TCGA-XF-AAN3,Inflammatory infiltrates (immune cells),417,328
TCGA-XF-AAN3-01Z-00-DX1.2F004F0A-57C1-42CA-A07C-CE0FE8F876D5_tiles.jsonl,TCGA-XF-AAN3,Invasive urothelial carcinoma (tumor),2283,2065
TCGA-XF-AAN3-01Z-00-DX1.2F004F0A-57C1-42CA-A07C-CE0FE8F876D5_tiles.jsonl,TCGA-XF-AAN3,Lamina propria (fibrovascular stroma),4301,3542
TCGA-XF-AAN3-01Z-00-DX1.2F004F0A-57C1-42CA-A07C-CE0FE8F876D5_tiles.jsonl,TCGA-XF-AAN3,Muscularis propria (detrusor muscle),2757,2172
TCGA-XF-AAN3-01Z-00-DX1.2F004F0A-57C1-42CA-A07C-CE0FE8F876D5_tiles.jsonl,TCGA-XF-AAN3,Necrosis,93,71
TCGA-XF-AAN3-01Z-00-DX1.2F004F0A-57C1-42CA-A07C-CE0FE8F876D5_tiles.jsonl,TCGA-XF-AAN3,Normal urothelium (benign mucosa),16076,15123
TCGA-XF-AAN3-01Z-00-DX1.2F004F0A-57C1-42CA-A07C-CE0FE8F876D5_tiles.jsonl,TCGA-XF-AAN3,Perivesical adipose tissue (extravesical fat),13216,12557
TCGA-XF-AAN4-01Z-00-DX1.F9F1800B-9945-4695-B851-A4585E9D56D6_tiles.jsonl,TCGA-XF-AAN4,Blood vessels (vasculature),5778,5315
TCGA-XF-AAN4-01Z-00-DX1.F9F1800B-9945-4695-B851-A4585E9D56D6_tiles.jsonl,TCGA-XF-AAN4,Inflammatory infiltrates (immune cells),1197,868
TCGA-XF-AAN4-01Z-00-DX1.F9F1800B-9945-4695-B851-A4585E9D56D6_tiles.jsonl,TCGA-XF-AAN4,Invasive urothelial carcinoma (tumor),38304,36884
TCGA-XF-AAN4-01Z-00-DX1.F9F1800B-9945-4695-B851-A4585E9D56D6_tiles.jsonl,TCGA-XF-AAN4,Lamina propria (fibrovascular stroma),20522,18467
TCGA-XF-AAN4-01Z-00-DX1.F9F1800B-9945-4695-B851-A4585E9D56D6_tiles.jsonl,TCGA-XF-AAN4,Muscularis propria (detrusor muscle),7080,5766
TCGA-XF-AAN4-01Z-00-DX1.F9F1800B-9945-4695-B851-A4585E9D56D6_tiles.jsonl,TCGA-XF-AAN4,Necrosis,2558,2268
TCGA-XF-AAN4-01Z-00-DX1.F9F1800B-9945-4695-B851-A4585E9D56D6_tiles.jsonl,TCGA-XF-AAN4,Normal urothelium (benign mucosa),384,353
TCGA-XF-AAN4-01Z-00-DX1.F9F1800B-9945-4695-B851-A4585E9D56D6_tiles.jsonl,TCGA-XF-AAN4,Perivesical adipose tissue (extravesical fat),977,805
TCGA-XF-AAN5-01Z-00-DX1.DACB5253-366B-40A2-AD52-376F26C103A6_tiles.jsonl,TCGA-XF-AAN5,Blood vessels (vasculature),6653,6055
TCGA-XF-AAN5-01Z-00-DX1.DACB5253-366B-40A2-AD52-376F26C103A6_tiles.jsonl,TCGA-XF-AAN5,Inflammatory infiltrates (immune cells),350,255
TCGA-XF-AAN5-01Z-00-DX1.DACB5253-366B-40A2-AD52-376F26C103A6_tiles.jsonl,TCGA-XF-AAN5,Invasive urothelial carcinoma (tumor),15908,15394
TCGA-XF-AAN5-01Z-00-DX1.DACB5253-366B-40A2-AD52-376F26C103A6_tiles.jsonl,TCGA-XF-AAN5,Lamina propria (fibrovascular stroma),2192,1728
TCGA-XF-AAN5-01Z-00-DX1.DACB5253-366B-40A2-AD52-376F26C103A6_tiles.jsonl,TCGA-XF-AAN5,Muscularis propria (detrusor muscle),1905,1437
TCGA-XF-AAN5-01Z-00-DX1.DACB5253-366B-40A2-AD52-376F26C103A6_tiles.jsonl,TCGA-XF-AAN5,Necrosis,15431,15098
TCGA-XF-AAN5-01Z-00-DX1.DACB5253-366B-40A2-AD52-376F26C103A6_tiles.jsonl,TCGA-XF-AAN5,Normal urothelium (benign mucosa),1488,1224
TCGA-XF-AAN5-01Z-00-DX1.DACB5253-366B-40A2-AD52-376F26C103A6_tiles.jsonl,TCGA-XF-AAN5,Perivesical adipose tissue (extravesical fat),7273,6932
